row,Job Title,Company Name,Location,Date Scraped,Job URL,Job Industry,Job Type,Job Seniority,Job Description
2,"nueva oferta
Professional Business Analyst",DXC Technology,"Madrid, Madrid provincia",7/28/2021,https://es.indeed.com/rc/clk?jk=9c97bbd06dc350a1&fccid=feaabf8e6a699d3c&vjs=3,NA,NA,NA,"Job Description:
Essential Job Functions #LI-DNI
Assists in planning and designing business processes; assists in formulating recommendations to improve and support business activities.
Assists in analyzing and documenting client's business requirements and processes; communicates these requirements to technical personnel by constructing basic conceptual data and process models, including data dictionaries and volume estimates.
Assists in creating basic test scenarios to be used in testing the business applications in order to verify that client requirements are incorporated into the system design.
Assists in developing and modifying systems requirements documentation to meet client needs.
Participates in meetings with clients to gather and document requirements and explore potential solutions.
Executes systems tests from existing test plans. Assists in analyzing test results in various phases.
Participates in technical reviews and inspections to verify 'intent of change' is carried through phase of project.
Basic Qualifications #LI-DN
Bachelor's degree or equivalent combination of education and experience
Bachelor's degree in business administration, information systems, or related field preferred
Three or more years of business analysis experience
Experience working with the interface of information technology with functional groups within an organization
Experience working with business processes and re-engineering
Experience working with computer programming concepts and basic language
Other Qualifications
Interpersonal skills to interact with customers and team members
Communication skills
Analytical and problem solving skills
Presentation skills to communicate with management and customers
Personal computer and business solutions software skills
Ability to work in a team environment with multiple team members and the ability to multitask
Willingness to travel
Work Environment
Office environment"
3,"nueva oferta
Innovation Analyst",ETELÄTÄR INNOVATION,"Alicante, Alicante provincia",7/28/2021,https://es.indeed.com/rc/clk?jk=1d4799315406e623&fccid=72691ff03069126d&vjs=3,NA,NA,NA,"Función: Design, Prototyping, Testing and Deployment of Mobility 3.0 Solutions (configuration, offering and experience); Development IoT cloud-connected sensor scheme & dashboard; Connected e-bike fleet management platform; EU-funded R&D projects (data analysis)

Empresa: ETELÄTÄR INNOVATION Nº de Plazas: 1

Referencia: ETE_01-2021 Publicada el 27/7/2021 Publicada hasta el 27/10/2021

Tipo de Contrato: Beca Dedicación: Jornada completa Remuneración Bruta (euros/año): 1000

Localidad: Altea Provincia: Alicante/Alacant Disponibilidad para viajar: Si

Fecha de Incorporación: As soon as possible Fecha de Finalización: Min 6 months, with possibility of employment afterwards



Nivel Académico

Ingeniero Superior/Licenciado

Ingeniero Técnico

Master



Titulación Académica

Ingeniería de Telecomunicaciones (Titulación Universitaria)

Ingeniería Aeronáutica (Titulación Universitaria)

Ingeniería Informática (Titulación Universitaria)

Ingeniería Electrónica (Titulación Universitaria)

Administración de sistemas informáticos en red (Titulación F.P. Grado Superior)

Desarrollo de aplicaciones informáticas (Titulación F.P. Grado Superior)

Desarrollo de aplicaciones multiplataforma (Titulación F.P. Grado Superior)

Desarrollo de Aplicaciones Web (Titulación F.P. Grado Superior)

Desarrollo de productos electrónicos (Titulación F.P. Grado Superior)



Áreas tecnológicas

P-071 Informática y Comunicaciones FPGS

V- Tecnologías de la Información y las Comunicaciones

V-074 Analista

V-076 Redes y Comunicaciones

V-081 Programación



Idiomas

Idioma: Inglés Nivel Lectura: Alto Nivel Escrito: Alto Nivel Conversación: Alto



Conocimientos de Informática

We seek people that are highly motivated to work in a fast-growing tech SME.
Graduate degree in engineering, computer science and/or a related subject.

Good command of English language is compulsory.
Good knowledge of other EU languages is highly desired.
Good knowledge of Python, knowledge of C or Java are a plus.
We are interested in talented individuals who are hardworking, accurate, flexible and stress-resistant, and in addition hold the ability to prioritise and meet deadlines


Experiencia

We are looking for recent with a strong sense of integrity, team spirit, and an intrinsic motivation to work for a better world. We offer a dynamic, multicultural work environment, and ample opportunities for professional and personal development.


The applicant should be confident in their capacity to pick up and quickly expand their skills and knowledge in several fields such as programming, electronics, prototyping and their soft skills.


Otros

Our company (www.etelatar.com) specialises in deploying next-gen, low-cost, low-energy wayfinding, tracking & parking solutions, and in addition operates 360º premium electro-mobility systems as well as the processing of retired EV lithium batteries to manufacture energy storage systems.

Etelätär Innovation is at the forefront of the conception and deployment of unconventional shared networks and electro-mobility solutions. Our company is split in three departments:

Research: Currently involved in 3 European Research & Innovation Projects on Transport, Mobility and CAV technology;
Electro-Mobility: Mobility experts, operating commercial deployments of luxury bike sharing in 3 high-end hotels around Spain;
Shared Networks: Revolutionary sensor-based geo-location technology in development, 2 PoCs deployed.

Etelätär's edge: we are a unique link between Research & Development and commercial business, ensuring that scientific insight hits the market without delays."
4,"nueva oferta
HR Technology Analyst",King.com,"Barcelona, Barcelona provincia",7/28/2021,https://es.indeed.com/rc/clk?jk=7bb192fd91f5f5ee&fccid=cadcae9e8089792b&vjs=3,NA,NA,NA,"Craft:
HR & Business Support
Job Description:
King has an exciting opportunity for an HRIS Specialist to join our HR Tech team. This is a dynamic and varied role that manages the performance and maintenance of our HR systems whilst driving efficiencies around processes and solutions. We are looking for a systems specialist from a HR background who is passionate about data, providing great service and is able to think holistically across the HR functions. Knowledge when it comes to Absence in Workday is key. This role could be based in Barcelona, Stockholm or London.
Your Role within our Kingdom
Reporting into the HRIS Manager you will:
Be responsible for building, maintaining and supporting the global Absence and Time Tracking plans in Workday.
Monitor, review and optimise HR processes (online and offline).
Building basic and advanced custom reports and extracting data requests
Provide support for HR System upgrades and enhancements to include prioritization, functional design, documentation, testing, training, implementation and support model design.
Consult with functional leaders and SMEs in HR to design, develop, and implement technology solutions that increase operational efficiency, maintain compliance, and positively impact customer experience for HR, candidates, employees, managers and business leaders.
Collect, document and maintain security requirements and policies for user level access to HR applications.
Manage support queries from employees and HR via our ticketing system
Skills to Create Thrills
Experience working in a live Workday production environment is essential.
Strong knowledge of Workday configuration of Core HCM and Absence is key.
Intermediate knowledge of Workday Recruit is a plus.
Knowledge of Swedish and/or Spanish Absence legislation is a plus.
Good understanding of HR systems and operations.
Analytically minded with the ability to use data to inform decisions.
Comfortable processing large, critical data sets with a high level of accuracy.
Project management capability and personal organisation skills, in particular, delivering against projected timelines.
Excellent communicator both written and verbal with ability to translate technical information to simple language and influence stakeholders at all levels of the business
Focus on security and confidentiality.
Can spot opportunities, curious about data insights and proactively seeking insight and answers.
Use critical thinking to create innovative solutions.
Tenacious yet collaborative.
Ability to thrive in a fast paced, diverse and creative environment.
Proficiency in Excel and PowerPoint.
werPoint.
About King
King is a leading interactive entertainment company for the mobile world, with people all around the world playing one or more of our games, including franchises such as Candy Crush, Farm Heroes, Pet Rescue and Bubble Witch.
We have 249 million monthly active users as of fourth quarter 2019 across web, social and mobile platforms. King was acquired by Activision Blizzard Inc. (Nasdaq ATVI) in February 2016 and operates as an independent unit of the
company.
A Great Saga Needs All Sorts of Heroes
Making games is fun. Especially when you do it with people who share the same idea of what makes a good workplace great. We design games for everyone, no matter where they are or who they are, and we employ all sorts of people from all kinds of backgrounds to bring them to life. Truth is, we simply cannot expect diversity in our players and originality in our games without first nurturing it in our people. A great saga needs all sorts of heroes.
Making the World Playful
Making the World Playful is what inspires us to create new experiences and raise the bar. It’s what makes King a place where we can all dream bigger, continue to add innovation to our games, broadening the portfolio and exploring new territories in mid- core and casual. We take the art and science of gaming to the next level through our curiosity for the unexplored, passion for games, respect for each other and love for our players – and we’re not afraid to have fun along the way. In fact, together with our parent company Activision Blizzard and experts around the world, we believe having fun is good for you. There has never been a better time to join us. We're dreaming bigger and see a world of possibilities ahead. If you share our passion, our values, and our hunger to shape the future, join us in Making the World Playful!
Applications needs to be in English.
Discover King at careers.king.com"
5,"nueva oferta
IT Support Analyst, EMEA",Lime,"Madrid, Madrid provincia",7/28/2021,https://es.indeed.com/rc/clk?jk=03c5ca3f27058224&fccid=8e2e678241df1d58&vjs=3,NA,NA,NA,"Lime's mission is to realise a future for transportation that is shared, electric and carbon-free. As the world's leading provider of shared electric vehicles, Lime partners with cities to deploy electric bikes, scooters and mopeds to serve any trip under five miles. One of Time Magazine's 100 Most Influential Companies in 2021, Lime has powered more than 200 million rides in more than 150 cities across five continents, spurring a new generation of clean alternatives to car ownership. Learn more at li.me
We are looking for an amazing Support Analyst to join our IT team. Lime is growing across EMEA, and we need a hands-on analyst that can support our distributed team. If you are passionate about technology and helping people, read on. The ideal candidate will be a highly motivated individual that solves technical problems with solutions that are scalable, simple, and secure. If you want to be part of a world class technology team at a company that is changing the world, we want to hear from you!
What You'll Do
IT analyst for EMEA providing in-person and remote support
Build strong relationships with IT vendors and service providers
Troubleshoot user endpoints (PC, Mac, iOS, Android)
Configure, deploy, and manage hardware, software and networks
Maintain IT Asset database and stock management
G-Suite and OKTA administration
Assist in managing our growing portfolio of enterprise SaaS applications
Participate in the Onboarding and Offboarding of employees
Travel across EMEA as appropriate to support our teams
About You
3+ years of IT support experience including hardware, software, and AV support
Experience with administering the Google G Suite
Resourceful and creative problem solver with the ability to discover solutions through research, testing and discovery
Strong fundamentals in information and data security, specifically in SaaS environment
Outstanding communication skills, which includes the ability to explain complex concepts to nontechnical audiences
Experience configuring and maintaining IT ticketing software such as Zendesk or Jira Service Desk
Experience working with endpoint management systems / MDM (e.g. MobileIron, Workspace One, JAMF)
What we offer
Opportunity to revolutionize transportation in your hometown with the leader in urban mobility solutions
A position that offers a variety of career and resume building experiences with the fastest growing startup of 2018
You will have the chance to scale with a rapidly growing organization, with tons of opportunity for growth
Play a role in the transformation of urban mobility and sustainability
Work with a team of fun and motivated individuals
Competitive salary and benefits
We here at Lime strive to build a workforce comprised of individuals with diverse backgrounds, abilities, minds, and identities that will help us to grow, not only as a company, but also as individuals. Lime is an Equal Opportunity Employer."
6,"nueva oferta
Operations Analyst Lead",Denodo Technologies,"A Coruña, A Coruña provincia",7/28/2021,https://es.indeed.com/rc/clk?jk=c66c9c8664863ea3&fccid=78f10670925c5ae8&vjs=3,NA,NA,NA,"Company Description
Denodo is the leader in data virtualization – providing unmatched performance, unified access to the broadest range of enterprise, Big Data, cloud and unstructured sources, and the agilest data services provisioning and governance – at less than half the cost of traditional data integration. Denodo’s customers have gained significant business agility and ROI by creating a unified virtual data layer that serves strategic enterprise-wide information needs for agile BI, big data analytics, web and cloud integration, single-view applications, and SOA data services across every major industry. Founded in 1999, Denodo is privately held.

Job Description
Job Description
We are looking for a talented Operations Analyst Lead to join our operations team in A Coruña. The ideal candidate will have good experience in managing analytical projects to support strategic decision making. You will employ a combination of excellent analytical and communications skills and work closely with a team of highly motivated professionals distributed across the World.
Operations Analyst Lead Responsibilities
Perform comprehensive research and analyses
Create models and build automation to support analyses, identify trends and track progress
Present results to executive leadership team
Prepare business reviews, key metrics, and board meeting materials
Drive cross-functional collaboration, serving as liaison between Sales, Data and Finance teams
Work with the Data Team to ensure data integrity and stability in our data infrastructure
Work with the Finance Team to resolve data discrepancies and ensure alignment on metrics and targets
Coach team members on how to collaborate effectively and work iteratively towards results

Qualifications

Bachelor degree in math, science, finance, or related field
3-5 years of experience in analytics or related field
Obsessive attention to detail
Strong understanding of databases, business intelligence reporting, and data visualization tools
Self-starter with ability to drive projects to completion
Experience with BI Tools such as PowerBI, Tableau, etc.
Experience with Customer Relationship Management (CRM) software
Demonstrated experience in managing analytical projects
Management consulting experience desirable
Strong Excel and Structured Query Language (SQL) experience
Experience with IT systems requirements collection and management
Strong interpersonal and communication skills effective across all levels of management
Ability to drive cross-functional collaboration with other teams and departments
Nice to have
PowerBI or Tableau Certification
Additional Information
Employment Practices
Denodo is an equal opportunity employer and prohibits discrimination and harassment of any kind. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity or expression, pregnancy, age, national origin, disability status, genetic information, protected veteran status, or any other characteristic protected by applicable law. Denodo will provide reasonable accommodation to employees who have protected disabilities in accordance with applicable law.
We do not accept resumes from headhunters or suppliers that have not signed a formal fee agreement. Therefore, any resume received from an unapproved supplier will be considered unsolicited, and we will not be obligated to pay a referral fee."
7,"nueva oferta
DATA MODELLING ENGINEER en MADRID, SPAIN (m/f)",GT Linkers,"Madrid, Madrid provincia•Teletrabajo",7/28/2021,https://es.indeed.com/rc/clk?jk=175be938e8a40d7c&fccid=6fbfa83366db55ca&vjs=3,NA,NA,NA,"DATA MODELLING ENGINEER en MADRID, SPAIN (m/f)


Empresa multinacional líder en el sector servicios (considerada año tras año Top Employer) busca un Data Engineer / Data Modeler para ayudar con el diseño y la implementación de las bases de datos, incorporándose a su creciente área de Data & Analytics, trabajando en proyectos de Big Data, Analytics, Machine Learning & IA para grandes corporaciones. Inicialmente estará trabajando en un proyecto de larga duración en un cliente del sector Bancario, cuya modalidad es 100% en remoto (si bien, en futuros proyectos, esta circunstancia podría cambiar)


TAREAS & RESPONSABILIDADES

Objetivo Principal: El Data Engineer diseña, implementa y documenta soluciones de arquitectura y modelado de datos (que incluyen el uso de bases de datos relacionales, dimensionales y NoSQL), trabajando en estrecha colaboración con Data Architects y Data Analysts para discernir, diseñar e implementar soluciones de modelado de datos con el fin de optimizar la gestión de la información, las estrategias de datos y otras aplicaciones relacionadas con Big Data, BI, ML, Data Science…

Comprender y traducir las necesidades de negocio en modelos de datos que respalden soluciones a largo plazo, por lo que su responsabilidad principal es el diseño de bases de datos optimizadas, reduciendo la redundancia de datos, mejorando su migración y facilitando la recuperación de datos, así como su asegurando una óptima integración con los sistemas relacionados.
Trabajar con el equipo de desarrollo para implementar estrategias de datos (en base a mejores prácticas, garantizando precisión e integridad), creando flujos de datos y desarrollando, evaluando y manteniendo modelos de datos conceptuales, lógicos y físicos (junto con los metadatos correspondientes).

REQUISITOS

Experiencia: Al menos 3-4 años de experiencia práctica en modelado de datos físicos y relacionales (tanto en bases de datos SQL entidad-relación como en NoSQL) en sistemas informacionales o plataformas de explotación, con la autonomía / seniority suficiente para poder diseñar el modelo requerido desde cero, adaptado en función de las necesidades de negocio y siempre en base a los requisitos técnicos de eficiencia. Imprescindible conocer herramientas de modelado de datos (DataModeler, Erwin o IBM Infosphere). Conocimiento sobre bases de Datos No SQL (MongoDB, MonetDB o Kassandra) y deseable conocimiento de herramientas Cloud (y de arquitectura de sistemas Cloud en stack Microsoft Azure) y Lakehouses. Formación STEM (preferentemente Ingeniería Informática o de Telecomunicaciones).
Conocimientos y habilidades técnicas: Experiencia en técnicas de Data Modelling (amplios conocimientos en procesos de recopilación / captura / ingesta, validación, limpieza, actualización y almacenamiento de datos / entornos Data Warehousing o Data Lake (tanto con herramientas de ETL tradicionales como en tecnologías Big Data), así como en la gestión de metadatos y herramientas relacionadas), acostumbrado a trabajar en entornos Agile. Interés y conocimiento de fundamentos matemáticos y análisis estadístico.
Deseables conocimientos y/o experiencia (para futuros proyectos): En soluciones basadas en Microservicios, Docker y Kubernetes, en soluciones para la gestión de eventos y en soluciones de Inteligencia Artificial, NLP y/o Computer Vision, en entornos Azure, con lenguajes Python, Scala o Java y en el framework Spark.
Idiomas: Inglés & Español fluidos, pues deberá ser capaz de presentar el trabajo realizado a Directores de Área en Inglés.
Soft Skills: Apasionado, comprometido, eficiente, flexible, innovador y orientado a resultados, deberá aportar buenas dotes comunicativas y un perfil hands-on, con habilidad para la resolución de problemas.

¿QUÉ OFRECEMOS?

Sobre la Compañía y el Plan de Carrera: Una oportunidad para progresar en el creciente área de Big Data, AI & Analytics (esta área de innovación, de unas 80 personas en total, ayuda a grandes corporaciones a encontrar la eficiencia y el máximo rendimiento en todas sus funciones tecnológicas hacia sus unidades de negocio, así como en la operación de sus servicios, ajustando sus costes e incrementando su trascendencia en la cuenta de resultados) de una empresa considerada Top Employer que te permitirá definir una trayectoria profesional a tu medida (ya sea en la rama técnica o de consultoría), siendo parte de un equipo sólido, diverso, de alto rendimiento y que no para de crecer y que fomenta aprender y compartir conocimientos entre profesionales de referencias, así como enfrentarte a complejos desafíos técnicos en grandes corporaciones de diferentes industrias, tanto a nivel local como internacional.
Salario & Condiciones: Atractiva compensación (Fijo + Variable + Beneficios).
Proceso de Selección: Incorporación inmediata en función de la disponibilidad del candidato. Proceso ágil, incluyendo 2-3 entrevistas técnicas y personales.

MOTIVATED? APPLY NOW!

For further information regarding this position, please contact with GT Linkers team, concretely with: Santiago Casanueva

GT Linkers is an international head-hunting and recruitment boutique. GT Linkers is an Equal Opportunity Employer."
8,"nueva oferta
Business Analyst, MDM",IQVIA,"Madrid, Madrid provincia",7/28/2021,https://es.indeed.com/rc/clk?jk=58a5ca63cb7a4341&fccid=6b7a1dfe07e7f037&vjs=3,NA,NA,NA,"Role Overview
The Information Management (IM) Business Analyst position ensures successful project delivery by designing and delivering, in close relationship with architects and technical developers, end-to-end Master Data Management (MDM) and Data Warehousing solutions for IQVIA Clients.
Responsibilities
As Information Management and PMI Business Analyst, you will:
Be accountable for the overall writing of business requirements, analysis of Client data as key inputs to the design of technical MDM and CDW solutions
As a business analyst, you will ensure this analysis is done with an end-to-end business process perspective in mind – most of the time this will consists in the analysis of data across Data sources (One Key among others) – MDM – CRMxx, or, for the “pre-commercial” domain, the analysis of Clinical, R&D, pharmacovigilance data source that will feed a product MDM solution
Produce “data architectures”; you will analyze the data (profile the data), determine key business rules, and devise target data architectures
Ensure that business and functional conditions are in place for a successful delivery of the MDM / CDW solution; more specifically, you will assess Client readiness from a business perspective; if needed, you will provide recommendations and plans to address “non readiness” issues
Work hand-in-hand with delivery managers to ensure escalations (from Clients or internal from RBU/Country stakeholders) are addressed adequately; the Integrated Business analyst to address business and data issues and propose adequate solution in coordination with the technical lead, and architect in the projects
Engage with customers on regular basis (project kick-off, project meetings, workshops with business stakeholders)
Within a project, functionally advise the technical delivery team (onshore, nearshore and/or offshore) as per needs
As a Business analyst, work closely with additional teams contributing to the delivery of Information Management solutions, including PMO, offshore technical delivery centers and service management.
Work closely with the Information Management product team, to get full knowledge and understand the IM products (MDM and CDW); provide feedback to the product roadmap, anticipate impact on the assigned IM projects.
Work closely with RBU Information Management leaders to understand IM forecast and regional specifics
Participate in the business development process for IM opportunities as needed
Coordinate with the One Key team and maintain a close business relationship
Coordinate and establish a relationship with other delivery teams (OCE, Compliance, PMI) as per IM project needs
Skills & Experience6+ years' experience managing Information Management project implementationStrong MDM and Data Management functional and business skillsAbilitity to deliver “data architectures” – starting from data profiling / analysis, defining business rules, define target data modelsAbility to work with project teams geographically dispersedDeep knowledge of SaaS business model and end-to-end delivery model, with specific expertise in IM Implementation in a complex systems landscapeRobust experience designing and delivering complex IT solutionsExpert in Master Data Management (MDM) and Data Warehousing including experience and knowledge in the following technologies: Reltio (MDM, CDW) and Informatica (ETL)Additional qualifications: used to deliver with an agile approach, as well as with other iterative / hybrid approachesDemonstrated success building effective relationships with a broad spectrum of internal and external stakeholders, including senior business leaders and associates across different functionsThrives in a fast-paced environment and able to match stakeholder expectations to urgently deliver exceptional resultsExcellent communications, problem solving, functional and technical skillsKnowledge of Healthcare/Life Sciences Industry a plusExperience in global roles; understanding of cultural sensitivities and time zones requiredFlexible, periodic travel for internal and client meetings
Learn more here: https://www.youtube.com/watch?v=G9HJfI2Iav0
#LI-MONICABOBOCEA
At IQVIA, we believe in pushing the boundaries of human science and data science to make the biggest impact possible – to help our customers create a healthier world. The advanced analytics, technology solutions and contract research services we provide to the life sciences industry are made possible by our 70,000+ employees around the world who apply their insight, curiosity and intellectual courage every step of the way. Learn more at jobs.iqvia.com."
9,"nueva oferta
Senior Product Analyst",Stuart,"Barcelona, Barcelona provincia•Teletrabajo",7/28/2021,https://es.indeed.com/rc/clk?jk=1e1140de9359322b&fccid=36f022343719813f&vjs=3,NA,NA,NA,"Stuart (DPD Group) is a sustainable last-mile logistics company that connects retailers and e-merchants to a fleet of geolocalised couriers across several countries in Europe.
Our Mission
We are an impact-driven company that aims to build the future of logistics for a more sustainable world: shared, efficient and reliable. We are committed to creating a new standard for urban deliveries that meet today’s environmental and social challenges while offering a premium delivery experience blending speed, flexibility and convenience.

Our motto: “Make every delivery a moment all of us can truly celebrate!” More than 3000+ leading brands already partner with us across Restaurants, Grocery, Retail & Luxury, eCommerce and Professional Services to deliver all types of goods at the tap of a button. Stuart is a highly diverse and inclusive company of 550+ talents from 90+ countries working in Paris , London , Barcelona, Madrid , Poland and remotely around the world
It’s the right moment and the right place for us to make an impact on millions of people, as home delivery services hit a record high. And guess what? You can help us fulfil our vision
Let's talk about the Product Analytics Team ️
The Product Analytics team belongs to the Data Department. Our vision is to enable a data-driven decision-making culture at Stuart. We want to reduce the lead time to insight in the company by ensuring the availability, reliability, and accessibility of the data across all teams and countries at Stuart.

As a Senior Product Analyst you will be responsible for analysing the performance of our technologies and algorithms and the way they impact our business as well as couriers and clients. You will be working in cross functional & cross-country teams alongside Product Managers, Data Scientists and Engineers to improve existing solutions and develop new ones. In particular we are looking for someone to help us improve our routing tools (ETAs, maps etc…).
We are looking for an entrepreneurial mind with full-stack experience, from complex data manipulation, to analysis and presentation skills that will help us create the new team of cross-country Product Analysts
What will I be doing?
Analyse the performance of our technologies and algorithms, with particular focus on the impact of newly released features
Define KPIs and health metrics for assessing and monitoring our products
Evaluate the performance of models developed by the Data Science team
Collaborate to prioritisation and roadmapping efforts by contributing to cost/benefit analyses
Highlighting opportunities that can be addressed by your cross functional team
Create dashboards for technical and business stakeholders
Carry lab and live testing plans and analyses
Help identify and size issues and bugs
What do we need from you?
Bachelor’s or Master’s degree in Computer Science, Mathematics, Statistics, Engineering, or equivalent
3 + years of previous experience in analytical roles
Advanced SQL & python skills and working knowledge of data warehousing concepts
Advanced knowledge of Tableau or similar reporting tools
Sense of ownership and ability to manage projects from A to Z with autonomy
Great communication skills and ability to manage relationships with stakeholders
The stuff you wanna know
Family-friendly work-life balance - work from home and flexible hours
Ticket Restaurant by Edenred (€11 daily)
Unlimited access to Udemy for all your learning and development needs
Stuart Academy with regular workshops, Stu-Classes, and Stu-Talks
Stuart is putting Mental Health Awareness first!
Wellness Allowance (€40 monthly) to use in any gym or sport class
Private healthcare provided by Sanitas ‍ ️
Work in an international, dynamic and passionate environment with a company culture focused on learning and development
You’ve read all this way but you’re missing a skill or two? No problem, it’s our job to up-skill you to take your career to the next level. What we’re trying to say is, don’t be afraid to apply if you don’t tick all the boxes
At Stuart, we believe that employees today want to evolve in collaborative, high-growth environments where they can demonstrate their abilities and thrive both professionally and personally. We are convinced that employees need to find alignment between their inner values and their company’s culture and mission to unlock their full potential. We work to create a culture of empowerment, continuous learning and growth where everyone can bring expertise, own projects and easily measure their impact
Stuart is proud to be an equal opportunity workplace dedicated to promoting diversity. We don’t discriminate on the basis of race, religion, colour, national origin, gender, sexual orientation, age, marital status or disability status
Want to learn more about us? Visit https://stuart.com/about-us/"
10,"nueva oferta
Machine Learning & Data Science - Advanced App Engineering S...",Accenture,"Madrid, Madrid provincia+1 ubicación",7/28/2021,https://es.indeed.com/rc/clk?jk=a343ea4212231b1d&fccid=a4e4e2eaf26690c9&vjs=3,NA,NA,NA,"Join Accenture and help transform leading organizations and communities around the world. The sheer scale of our capabilities and client engagements and the way we collaborate, operate and deliver value provides an unparalleled opportunity to grow and advance. Choose Accenture and make delivering innovative work part of your extraordinary career.
As part of our Artificial Intelligence practice, you will lead technology innovation for our clients through robust delivery of world-class solutions. There will never be a typical day and that’s why people love it here.
 The opportunities to make a difference within exciting client initiatives are unlimited in the ever-changing technology landscape. You will be part of a growing network of technology experts who are highly collaborative taking on today’s biggest, most complex business challenges. We will nurture your talent in an inclusive culture that values diversity. Come grow your career in technology at Accenture!

We are looking for Artificial Intelligence Analyst with at least:

5+ years of experience in software development.

3+ years of experience managing teams.

Knowledge in Artificial Neural Networks, Deep Learning, Computer Vision, Data Processing, Numerical Analysis and Machine Learning.

Experience with Linux and Python.

AI Architecture experience (designing, implementing and training)
Please also note that Accenture is an equal opportunities employer and welcomes applications from all sections of society and does not discriminate on grounds of race, religion or belief, ethnic or national origin, disability, age, citizenship, marital, domestic or civil partnership status, sexual orientation, or gender identity."
11,"nueva oferta
Analista de Costes - Temporal",Zurich Insurance,"Barcelona, Barcelona provincia",7/28/2021,https://es.indeed.com/rc/clk?jk=52f4203eb7d29ca1&fccid=34938366d45106af&vjs=3,NA,NA,NA,"¿Qué buscamos?

Buscamos a alguien que de apoyo y soporte al área de Costes dentro de Finanzas con los datos y reports que se generan durante los próximos 3 meses. La idea es que la persona tenga un conocimiento medio de SAP y pueda manjearse con Excel y Power BI para la extracción y curación de los datos inancieros.
As a Cost Data Analyst your main responsibilities will involve:

Dar apoyo en la elaboración y extracción de reports para management.
Participar en la calidad el dato, el proceso, la extracción y la presentación de la información para su uso.
Develop a wide knowledge of relevant segments to act as a subject matter expert for any queries related to financial performance.
Role model in lean and automatization.
Uso de Microsoft Power BI and SQL Server Reporting Services para el diseño y uso de reportes.

¿Qué necesitamos?

Idealmente alguien con conocimientos financieros y administrativos
Que haya trabajado con Power BI y SAP FICO
Buen nivel de Microsoft Office y Power BI
Persona Organizada, orientada al dato y a los resultados.

Por ser de Zurich

En Zurich queremos cuidar de ti y estos son algunos de tus beneficios:

Flexwork: 20 horas semanales para trabajar donde y cuando quieras (actualmente 100% remoto)
Bono oficina en casa
Actividades deportivas: descuentos en gimnasios, inscripciones en carreras…
Paquete de productos Zurich: plan de pensiones y seguro de vida
Clases de inglés
Retribución flexible
Tarjeta restaurante
Ofertas especiales en productos aseguradores y bancarios

Quienes somos

Nuestros cerca de 55.000 empleados en más de 215 países y territorios son la base de nuestro éxito. Son ellos quienes permiten que las empresas y las comunidades se puedan enfrentar a un mundo de riesgos con confianza. Imagina si pudieras ayudar a las personas a hacer esto en todo el mundo. Les darías confianza y tranquilidad protegiendo lo que más aman. Es un gran desafío, pero contarás con el apoyo de un gran equipo internacional que está dispuesto a ayudarte para que puedas alcanzar tu máximo potencial y así cumplir con nuestras promesas.

Nosotros ya nos hemos puesto en marcha y estamos cambiando la forma de hacer seguros. ¡Para ello necesitamos gente con talento, ganas de aprender y pasión! ¿Te unes a nosotros?

“Zurich, 14 años consecutivos como Top Employer”

Zurich Insurance tiene y aplica una política de igualdad de oportunidades de empleo. Nuestro objetivo es atraer y retener los mejores profesionales sin discriminar por discapacidad, raza, nacionalidad, religión, género, orientación sexual o edad."
